INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
292591351,08/31/2024,22:49:00,MANHATTAN,OUTSIDE,7,0,STREET,(null),N,<18,M,BLACK,18-24,M,BLACK,989597,198754,40.712209,-73.980713,POINT (-73.980713 40.712209)
288607692,06/15/2024,22:28:00,BROOKLYN,INSIDE,73,0,PLAYGROUND,(null),N,(null),(null),(null),45-64,M,BLACK,1011591,181080,40.663657,-73.90145,POINT (-73.90145 40.663657)
285004478,04/08/2024,23:00:00,BROOKLYN,INSIDE,73,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,M,BLACK,1006641,185717,40.676401,-73.919276,POINT (-73.919276 40.676401)
288678989,06/18/2024,0:44:00,BRONX,OUTSIDE,52,0,STREET,(null),N,<18,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1014563,253789,40.863216,-73.890408,POINT (-73.890408 40.863216)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),Y,<18,M,BLACK HISPANIC,<18,F,WHITE HISPANIC,1007839,246906,40.844344,-73.914743,POINT (-73.914743 40.844344)
290044416,07/13/2024,4:30:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1008096,239563,40.824188,-73.91384,POINT (-73.91384 40.824188)
287507794,05/24/2024,0:14:00,BRONX,OUTSIDE,52,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,F,BLACK,1010619,252255,40.859017,-73.904672,POINT (-73.904672 40.859017)
285070863,04/09/2024,13:36:00,QUEENS,OUTSIDE,101,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,1050778,160897,40.608053,-73.760397,POINT (-73.760397 40.608053)
297073325,11/25/2024,0:05:00,BROOKLYN,INSIDE,79,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,18-24,M,BLACK,999067,193149,40.696816,-73.946564,POINT (-73.946564 40.696816)
296313799,11/11/2024,20:22:00,MANHATTAN,OUTSIDE,32,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,F,BLACK,998424,234705,40.810878,-73.948794,POINT (-73.948794 40.810878)
296947469,11/22/2024,12:43:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,1008750,188248,40.683342,-73.911662,POINT (-73.911662 40.683342)
282421353,02/16/2024,16:43:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,1017931,188785,40.684785,-73.878556,POINT (-73.878556 40.684785)
293281448,09/13/2024,23:30:00,BRONX,OUTSIDE,49,0,STREET,RESTAURANT/DINER,N,25-44,M,WHITE,25-44,M,WHITE,1024395,250743,40.854817,-73.85488,POINT (-73.85488 40.854817)
289233742,06/27/2024,22:15:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,996899,189128,40.68578,-73.954392,POINT (-73.954392 40.68578)
295230670,10/21/2024,18:42:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),<18,F,BLACK,1011751,246839,,,
290012970,07/13/2024,0:28:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1006641,185717,40.676401,-73.919276,POINT (-73.919276 40.676401)
285449093,04/16/2024,18:10:00,BRONX,OUTSIDE,44,0,STREET,(null),N,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1007885,246405,40.84297,-73.914577,POINT (-73.914577 40.84297)
293089094,09/10/2024,18:34:00,BROOKLYN,OUTSIDE,79,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,998151,193827,40.698679,-73.949866,POINT (-73.949866 40.698679)
291561414,08/12/2024,5:30:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1009475,249778,40.852222,-73.908816,POINT (-73.908816 40.852222)
293603065,09/19/2024,20:18:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,<18,M,BLACK,<18,M,BLACK,1009904,180751,40.662761,-73.907529,POINT (-73.907529 40.662761)
286397106,05/05/2024,1:40:00,BROOKLYN,INSIDE,90,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1000094,198050,40.710264,-73.94285,POINT (-73.94285 40.710264)
280879491,01/21/2024,6:08:00,BRONX,INSIDE,47,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1023421,264176,40.891691,-73.858323,POINT (-73.858323 40.891691)
290672900,07/25/2024,18:50:00,QUEENS,OUTSIDE,111,0,STREET,(null),Y,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1044631,220301,40.771148,-73.782005,POINT (-73.782005 40.771148)
294432740,10/06/2024,0:02:00,BROOKLYN,OUTSIDE,60,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,984298,149170,40.576115,-73.999824,POINT (-73.999824 40.576115)
281250472,01/27/2024,20:40:00,QUEENS,OUTSIDE,113,0,STREET,(null),N,(null),(null),(null),25-44,F,BLACK,1042217,185109,40.67457,-73.791022,POINT (-73.791022 40.67457)
297743561,12/09/2024,1:30:00,MANHATTAN,INSIDE,23,0,HOUSING,PHOTO/COPY STORE,N,(null),(null),(null),45-64,M,BLACK,1001932,228925,40.795005,-73.936137,POINT (-73.936137 40.795005)
289111775,06/25/2024,13:25:00,BRONX,OUTSIDE,42,0,STREET,BEAUTY/NAIL SALON,N,(null),(null),(null),<18,M,WHITE HISPANIC,1013460,241082,40.828342,-73.89445,POINT (-73.89445 40.828342)
292556668,08/31/2024,0:04:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK,999154,226675,40.788836,-73.946175,POINT (-73.946175 40.788836)
294388433,10/05/2024,4:23:00,QUEENS,OUTSIDE,108,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1007293,209962,40.742944,-73.916843,POINT (-73.916843 40.742944)
285330920,04/14/2024,20:55:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,1014170,241447,40.829342,-73.891884,POINT (-73.891884 40.829342)
293781894,09/23/2024,9:41:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1010069,237680,40.819017,-73.906718,POINT (-73.906718 40.819017)
291957215,08/19/2024,11:06:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1025542,258276,40.875486,-73.850689,POINT (-73.850689 40.875486)
282064253,02/11/2024,21:50:00,MANHATTAN,OUTSIDE,13,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,987366,208421,40.738744,-73.988753,POINT (-73.988753 40.738744)
282899915,02/27/2024,20:20:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1024750,268626,40.903897,-73.853488,POINT (-73.853488 40.903897)
282706131,02/23/2024,20:06:00,BRONX,OUTSIDE,41,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1015160,237028,40.817209,-73.888326,POINT (-73.888326 40.817209)
298672094,12/30/2024,12:15:00,BRONX,OUTSIDE,52,0,STREET,(null),N,45-64,M,BLACK,25-44,M,WHITE,1017719,260875,40.882661,-73.878964,POINT (-73.878964 40.882661)
281250469,01/27/2024,20:40:00,BROOKLYN,INSIDE,71,0,DWELLING,(null),N,25-44,M,BLACK,25-44,M,BLACK,1000996,178613,40.656915,-73.939645,POINT (-73.939645 40.656915)
293476199,09/17/2024,15:10:00,QUEENS,OUTSIDE,113,0,DWELLING,PVT HOUSE,N,18-24,F,BLACK,18-24,M,BLACK,1052412,191418,40.691814,-73.754205,POINT (-73.754205 40.691814)
289573436,07/04/2024,6:02:00,QUEENS,OUTSIDE,113,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1049796,190056,40.688095,-73.763651,POINT (-73.763651 40.688095)
296655365,11/17/2024,21:54:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1010691,180903,40.663175,-73.904692,POINT (-73.904692 40.663175)
289747221,07/08/2024,17:30:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),N,18-24,M,BLACK,25-44,M,WHITE,998007,170790,40.635445,-73.950433,POINT (-73.950433 40.635445)
289349456,06/30/2024,21:00:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,18-24,M,BLACK,1022153,184000,40.671636,-73.863359,POINT (-73.863359 40.671636)
287845252,06/01/2024,19:34:00,BRONX,OUTSIDE,41,0,STREET,(null),N,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1014684,237713,40.819091,-73.890045,POINT (-73.890045 40.819091)
290768676,07/27/2024,21:17:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,997673,181716,40.665436,-73.951612,POINT (-73.951612 40.665436)
291353931,08/07/2024,21:48:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1007863,172994,40.641476,-73.914914,POINT (-73.914914 40.641476)
283831607,03/15/2024,18:05:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,25-44,M,BLACK,18-24,M,BLACK,1004227,186741,40.679217,-73.927974,POINT (-73.927974 40.679217)
288294534,06/10/2024,20:40:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1013658,249909,40.852571,-73.893695,POINT (-73.893695 40.852571)
292760181,09/04/2024,15:15:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,994893,185271,40.675197,-73.961628,POINT (-73.961628 40.675197)
284197306,03/22/2024,19:20:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1005368,232661,40.805251,-73.923716,POINT (-73.923716 40.805251)
287377398,05/23/2024,20:45:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1006165,253314,40.861936,-73.920772,POINT (-73.920772 40.861936)
297172827,11/27/2024,8:20:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),N,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1001577,233399,40.807287,-73.937407,POINT (-73.937407 40.807287)
287444844,05/25/2024,2:32:00,MANHATTAN,OUTSIDE,25,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,WHITE HISPANIC,1001768,234797,40.811123,-73.936714,POINT (-73.936714 40.811123)
282041194,02/10/2024,21:25:00,BRONX,OUTSIDE,44,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1007536,244566,40.837924,-73.915846,POINT (-73.915846 40.837924)
284321060,03/25/2024,17:48:00,QUEENS,OUTSIDE,101,0,STREET,(null),Y,25-44,M,BLACK HISPANIC,25-44,M,WHITE,1052982,159437,40.60403,-73.752477,POINT (-73.752477 40.60403)
280638539,01/16/2024,10:11:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1007552,183790,40.671108,-73.915997,POINT (-73.915997 40.671108)
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,0,PLAYGROUND,(null),Y,45-64,M,BLACK HISPANIC,65+,M,BLACK,988814,203798,40.726054,-73.983534,POINT (-73.983534 40.726054)
286823129,05/13/2024,20:02:00,BRONX,INSIDE,46,0,PLAYGROUND,(null),N,<18,M,BLACK HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER,1012047,251620,40.857271,-73.899512,POINT (-73.899512 40.857271)
282368516,02/17/2024,2:36:00,QUEENS,OUTSIDE,102,0,STREET,GAS STATION,N,18-24,M,BLACK,18-24,M,BLACK,1036134,192055,40.693673,-73.812899,POINT (-73.812899 40.693673)
281390656,01/30/2024,21:12:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,BLACK,45-64,M,BLACK,1021270,257055,40.872153,-73.866141,POINT (-73.866141 40.872153)
287141672,05/19/2024,20:10:00,BROOKLYN,OUTSIDE,88,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,991391,192835,40.695961,-73.974248,POINT (-73.974248 40.695961)
285261866,04/13/2024,4:22:00,QUEENS,INSIDE,103,0,COMMERCIAL,BAR/NIGHT CLUB,N,(null),(null),(null),45-64,M,ASIAN / PACIFIC ISLANDER,1036944,194475,40.70031,-73.809958,POINT (-73.809958 40.70031)
288669972,06/17/2024,18:00:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1024351,260917,40.882741,-73.854979,POINT (-73.854979 40.882741)
291476093,08/09/2024,20:00:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1007951,238554,40.821419,-73.914367,POINT (-73.914367 40.821419)
292640929,09/02/2024,1:46:00,BRONX,INSIDE,49,0,COMMERCIAL,BAR/NIGHT CLUB,N,25-44,M,BLACK,25-44,M,BLACK,1021593,253938,40.863598,-73.864992,POINT (-73.864992 40.863598)
296313801,11/11/2024,14:50:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),N,<18,M,BLACK,<18,F,BLACK,1000047,239218,40.82326,-73.942923,POINT (-73.942923 40.82326)
289349077,06/30/2024,6:00:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,1008760,230356,40.798916,-73.911472,POINT (-73.911472 40.798916)
290844672,07/29/2024,19:31:00,BRONX,OUTSIDE,42,0,STREET,(null),N,25-44,M,BLACK,25-44,F,WHITE HISPANIC,1009569,240494,40.826741,-73.908513,POINT (-73.908513 40.826741)
284975567,04/08/2024,2:54:00,BROOKLYN,INSIDE,78,0,COMMERCIAL,BAR/NIGHT CLUB,N,(null),(null),(null),25-44,M,BLACK,989367,185151,40.674874,-73.98155,POINT (-73.98155 40.674874)
280447061,01/12/2024,16:07:00,MANHATTAN,OUTSIDE,32,0,STREET,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,45-64,M,BLACK,1000993,237483,40.818498,-73.939508,POINT (-73.939508 40.818498)
288243973,06/09/2024,17:35:00,BRONX,OUTSIDE,49,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1026358,247503,40.845914,-73.847804,POINT (-73.847804 40.845914)
295171621,10/19/2024,20:29:00,MANHATTAN,OUTSIDE,32,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),45-64,M,BLACK,1001767,241659,40.829956,-73.936699,POINT (-73.936699 40.829956)
290838570,07/29/2024,3:20:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),Y,(null),(null),(null),25-44,M,WHITE HISPANIC,1003638,226954,40.789593,-73.929984,POINT (-73.929984 40.789593)
280568176,01/15/2024,18:47:00,BRONX,OUTSIDE,46,0,STREET,(null),N,<18,M,BLACK,<18,M,WHITE HISPANIC,1009331,250024,40.8529,-73.909338,POINT (-73.909338 40.8529)
287437075,05/25/2024,1:08:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),18-24,F,BLACK,1006119,181462,40.664723,-73.921169,POINT (-73.921169 40.664723)
282682441,02/23/2024,4:40:00,BRONX,INSIDE,46,1,TRANSIT,(null),Y,25-44,F,BLACK HISPANIC,45-64,M,WHITE HISPANIC,1011698,251174,40.856047,-73.900778,POINT (-73.900778 40.856047)
289536087,07/03/2024,22:38:00,BROOKLYN,INSIDE,81,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,25-44,M,BLACK,1005121,188737,40.684692,-73.924744,POINT (-73.924744 40.684692)
291163266,08/04/2024,15:41:00,MANHATTAN,OUTSIDE,23,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,18-24,M,WHITE HISPANIC,998480,225704,40.786171,-73.948611,POINT (-73.948611 40.786171)
286765237,05/12/2024,4:55:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1001484,245822,40.841384,-73.937712,POINT (-73.937712 40.841384)
282705914,02/23/2024,19:00:00,BRONX,OUTSIDE,49,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK HISPANIC,1021688,248215,40.847891,-73.864681,POINT (-73.864681 40.847891)
298301433,12/20/2024,19:40:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,<18,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,1004175,253200,40.861639,-73.927966,POINT (-73.927966 40.861639)
287987382,06/04/2024,20:00:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1008104,184567,40.673238,-73.914006,POINT (-73.914006 40.673238)
282041194,02/10/2024,21:25:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1007536,244566,40.837924,-73.915846,POINT (-73.915846 40.837924)
297623041,12/06/2024,20:00:00,QUEENS,INSIDE,105,0,DWELLING,PVT HOUSE,N,(null),(null),(null),<18,M,BLACK,1052764,182849,40.66829,-73.753024,POINT (-73.753024 40.66829)
298034554,12/15/2024,17:50:00,BRONX,OUTSIDE,43,0,STREET,(null),Y,18-24,U,UNKNOWN,25-44,M,BLACK,1024906,238243,40.820506,-73.853109,POINT (-73.853109 40.820506)
292947999,09/08/2024,1:00:00,QUEENS,OUTSIDE,105,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1054101,187356,40.680651,-73.748158,POINT (-73.748158 40.680651)
280954433,01/23/2024,1:43:00,QUEENS,OUTSIDE,105,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1056737,199551,40.714104,-73.738523,POINT (-73.738523 40.714104)
293669803,09/21/2024,1:30:00,BROOKLYN,OUTSIDE,94,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,1002791,203532,40.725307,-73.933107,POINT (-73.933107 40.725307)
296778955,11/19/2024,18:32:00,QUEENS,INSIDE,103,0,OTHER,(null),N,45-64,M,BLACK,25-44,F,BLACK,1040022,195779,40.703871,-73.798848,POINT (-73.798848 40.703871)
288208647,06/08/2024,21:31:00,QUEENS,INSIDE,102,0,DWELLING,PVT HOUSE,Y,25-44,M,ASIAN / PACIFIC ISLANDER,45-64,F,ASIAN / PACIFIC ISLANDER,1030162,191193,40.69134,-73.83444,POINT (-73.83444 40.69134)
289124110,06/26/2024,3:21:00,MANHATTAN,OUTSIDE,9,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,18-24,M,BLACK,991203,201754,40.720443,-73.974915,POINT (-73.974915 40.720443)
280370387,01/11/2024,21:34:00,BRONX,OUTSIDE,43,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1021739,244529,40.837771,-73.864518,POINT (-73.864518 40.837771)
287123516,05/18/2024,22:28:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1009515,183436,40.670131,-73.908924,POINT (-73.908924 40.670131)
295224199,10/21/2024,5:18:00,BRONX,INSIDE,46,0,COMMERCIAL,GROCERY/BODEGA,Y,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1006968,248504,40.848733,-73.917882,POINT (-73.917882 40.848733)
290852779,07/30/2024,1:20:00,BROOKLYN,OUTSIDE,77,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,25-44,F,BLACK,1004138,183062,40.669117,-73.928305,POINT (-73.928305 40.669117)
292431082,08/28/2024,2:42:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1005293,237196,40.8177,-73.923972,POINT (-73.923972 40.8177)
294249516,10/02/2024,0:00:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),Y,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1000731,243512,40.835045,-73.94044,POINT (-73.94044 40.835045)
292970274,09/08/2024,20:48:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,1013788,252571,40.859874,-73.893217,POINT (-73.893217 40.859874)
298139842,12/17/2024,14:23:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1009353,239589,40.824259,-73.909295,POINT (-73.909295 40.824259)
296455537,11/13/2024,22:20:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1005905,248763,40.849448,-73.921727,POINT (-73.921727 40.849448)
295721938,10/30/2024,19:39:00,MANHATTAN,OUTSIDE,28,0,DWELLING,MULTI DWELL - APT BUILD,N,18-24,M,BLACK,18-24,M,BLACK,999141,231108,40.801004,-73.946215,POINT (-73.946215 40.801004)
280107187,01/06/2024,14:02:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,999009,171975,40.638698,-73.946819,POINT (-73.946819 40.638698)
291151313,08/04/2024,2:15:00,BROOKLYN,INSIDE,71,0,OTHER,HOSPITAL,N,(null),(null),(null),25-44,M,BLACK,999439,178174,40.655711,-73.945257,POINT (-73.945257 40.655711)
290416010,07/21/2024,18:15:00,BRONX,OUTSIDE,44,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,<18,M,BLACK,25-44,M,BLACK,1006566,239026,40.82272,-73.919368,POINT (-73.919368 40.82272)
296909031,11/21/2024,0:25:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1041717,197008,,,
297571889,12/05/2024,13:57:00,BROOKLYN,INSIDE,78,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,18-24,F,WHITE HISPANIC,988405,187964,40.682595,-73.985016,POINT (-73.985016 40.682595)
289948011,07/11/2024,17:48:00,BRONX,OUTSIDE,40,0,STREET,(null),N,<18,M,WHITE HISPANIC,18-24,M,BLACK,1007115,237714,40.819118,-73.91739,POINT (-73.91739 40.819118)
296645184,11/16/2024,22:30:00,BRONX,OUTSIDE,44,0,TRANSIT,(null),N,18-24,M,BLACK,<18,M,BLACK HISPANIC,1006032,243764,40.835724,-73.921284,POINT (-73.921284 40.835724)
281798379,02/06/2024,23:30:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,1017027,181266,40.664149,-73.881855,POINT (-73.881855 40.664149)
288156949,06/07/2024,13:50:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,25-44,M,BLACK,45-64,M,WHITE HISPANIC,1016029,184649,40.67344,-73.885434,POINT (-73.885434 40.67344)
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,(null),(null),(null),<18,M,BLACK,995441,183745,40.671008,-73.959655,POINT (-73.959655 40.671008)
289598492,07/05/2024,3:19:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1017426,245419,40.840231,-73.8801,POINT (-73.8801 40.840231)
291353930,08/07/2024,20:01:00,BRONX,OUTSIDE,52,0,STREET,(null),N,<18,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1012217,253976,40.863736,-73.898887,POINT (-73.898887 40.863736)
294106553,09/30/2024,22:38:00,MANHATTAN,OUTSIDE,7,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,<18,M,BLACK,25-44,M,BLACK,989248,198472,40.711437,-73.981969,POINT (-73.981969 40.711437)
285315563,04/13/2024,12:45:00,BRONX,OUTSIDE,44,0,STREET,(null),N,<18,M,BLACK,18-24,M,BLACK,1009388,242814,40.83311,-73.909156,POINT (-73.909156 40.83311)
294106552,09/30/2024,17:18:00,BROOKLYN,OUTSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,995619,190845,40.690496,-73.959003,POINT (-73.959003 40.690496)
284942023,04/07/2024,15:35:00,BRONX,OUTSIDE,46,0,STREET,(null),N,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1011425,251298,40.856388,-73.901764,POINT (-73.901764 40.856388)
287141365,05/19/2024,22:50:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1026894,263907,40.890937,-73.845764,POINT (-73.845764 40.890937)
287853116,06/01/2024,2:40:00,BROOKLYN,INSIDE,61,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,18-24,M,BLACK,18-24,M,BLACK,995122,155693,,,
286460095,05/06/2024,1:07:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1009868,180290,40.661495,-73.907661,POINT (-73.907661 40.661495)
282780443,02/25/2024,20:50:00,BRONX,OUTSIDE,47,0,COMMERCIAL,SMALL MERCHANT,N,18-24,M,BLACK,25-44,M,BLACK,1026242,262090,40.885953,-73.848134,POINT (-73.848134 40.885953)
281552305,02/02/2024,4:50:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1013374,248085,40.847563,-73.894733,POINT (-73.894733 40.847563)
283051134,03/01/2024,2:30:00,BRONX,OUTSIDE,41,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1010774,235171,40.812126,-73.904181,POINT (-73.904181 40.812126)
297302875,12/01/2024,4:26:00,QUEENS,OUTSIDE,114,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1011486,222175,40.776453,-73.901662,POINT (-73.901662 40.776453)
285315562,04/13/2024,18:35:00,BROOKLYN,OUTSIDE,60,0,STREET,(null),N,(null),(null),(null),<18,M,WHITE HISPANIC,995101,151225,40.581747,-73.960936,POINT (-73.960936 40.581747)
286460096,05/06/2024,4:26:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1015480,181597,40.665066,-73.887427,POINT (-73.887427 40.665066)
282910022,02/28/2024,0:07:00,BRONX,INSIDE,48,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),18-24,M,WHITE HISPANIC,1013843,251882,40.857985,-73.89302,POINT (-73.89302 40.857985)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),Y,<18,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,1007839,246906,40.844344,-73.914743,POINT (-73.914743 40.844344)
286460098,05/06/2024,20:30:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),N,(null),(null),(null),45-64,F,BLACK HISPANIC,998221,239909,40.82516,-73.949519,POINT (-73.949519 40.82516)
290384324,07/18/2024,22:03:00,BRONX,OUTSIDE,43,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,F,BLACK,1021514,239266,40.823327,-73.865357,POINT (-73.865357 40.823327)
